X,Y,num,NAME,falla
391699.96046822565,7082653.657614794,545,CHN_CT01_V06_DJI_0318,Tipo V - ModuloCortoCircuito
391699.8119648248,7082655.098597262,546,CHN_CT01_V06_DJI_0320,Tipo V - ModuloCortoCircuito
391699.59852042585,7082654.64581522,547,CHN_CT01_V06_DJI_0322,Tipo V - ModuloCortoCircuito
391698.4703472463,7082721.783191731,548,CHN_CT01_V06_DJI_0340,Tipo IV - BusBar
391698.25847776677,7082722.773056207,549,CHN_CT01_V06_DJI_0342,Tipo IV - BusBar
391695.038150884,7082770.195216257,550,CHN_CT01_V06_DJI_0354,Tipo VI - CelulaCaliente
391694.702893976,7082770.361016013,551,CHN_CT01_V06_DJI_0356,Tipo VI - CelulaCaliente
391693.86167100776,7082782.861103464,552,CHN_CT01_V06_DJI_0358,Tipo IV - BusBar
391693.638623286,7082783.203114931,553,CHN_CT01_V06_DJI_0360,Tipo IV - BusBar
391693.4967294587,7082783.812250266,554,CHN_CT01_V06_DJI_0362,Tipo IV - BusBar
391698.1217631632,7082803.575196221,555,CHN_CT01_V06_DJI_0364,Tipo VI - CelulaCaliente
391698.26970231195,7082803.5390627775,556,CHN_CT01_V06_DJI_0366,Tipo VI - CelulaCaliente
391697.990995197,7082805.035478525,557,CHN_CT01_V06_DJI_0368,Tipo VI - CelulaCaliente
391694.2456464341,7082822.533806636,558,CHN_CT01_V06_DJI_0370,Tipo IV - BusBar
391693.92968347453,7082822.9261841215,559,CHN_CT01_V06_DJI_0372,Tipo IV - BusBar
391694.00340893975,7082822.355216926,560,CHN_CT01_V06_DJI_0374,Tipo IV - BusBar
391699.5840340515,7082858.102904644,561,CHN_CT01_V06_DJI_0382,Tipo VI - CelulaCaliente
391699.65944179625,7082858.170158311,562,CHN_CT01_V06_DJI_0384,Tipo VI - CelulaCaliente
391699.59590500314,7082856.462115371,563,CHN_CT01_V06_DJI_0386,Tipo VI - CelulaCaliente
391700.40138278186,7082856.562523999,564,CHN_CT01_V06_DJI_0388,Tipo VI - CelulaCaliente
391701.3275918969,7082856.936614087,565,CHN_CT01_V06_DJI_0390,Tipo VI - CelulaCaliente
391710.57911270024,7082849.959807124,566,CHN_CT01_V06_DJI_0398,Tipo VI - CelulaCaliente
391710.68721423,7082851.352430347,567,CHN_CT01_V06_DJI_0400,Tipo VI - CelulaCaliente
391703.87865687197,7082739.675725512,568,CHN_CT01_V06_DJI_0432,Tipo IV - BusBar
391704.0989083375,7082740.7840925455,569,CHN_CT01_V06_DJI_0434,Tipo IV - BusBar
391709.62666310853,7082725.411172541,570,CHN_CT01_V06_DJI_0436,Tipo IV - BusBar
391709.921346215,7082725.04007986,571,CHN_CT01_V06_DJI_0438,Tipo IV - BusBar
391704.8668408757,7082712.526416358,572,CHN_CT01_V06_DJI_0440,Tipo IV - BusBar
391710.16493412736,7082724.468826353,573,CHN_CT01_V06_DJI_0440,Tipo IV - BusBar
391704.95736354316,7082711.465668762,574,CHN_CT01_V06_DJI_0442,Tipo IV - BusBar
391705.2304966878,7082711.637155654,575,CHN_CT01_V06_DJI_0444,Tipo IV - BusBar
391716.3240652639,7082614.060543004,576,CHN_CT01_V06_DJI_0494,Tipo IV - BusBar
391716.10429942235,7082614.570680696,577,CHN_CT01_V06_DJI_0496,Tipo IV - BusBar
391715.8338565502,7082614.695994815,578,CHN_CT01_V06_DJI_0498,Tipo IV - BusBar
391723.36521704355,7082639.184495075,579,CHN_CT01_V06_DJI_0502,Tipo IV - BusBar
391723.1746642117,7082639.838530654,580,CHN_CT01_V06_DJI_0504,Tipo IV - BusBar
391722.21359037876,7082655.060637674,581,CHN_CT01_V06_DJI_0506,Tipo VI - CelulaCaliente
391722.1185989619,7082654.873876873,582,CHN_CT01_V06_DJI_0508,Tipo VI - CelulaCaliente
391722.1159527252,7082655.021682653,583,CHN_CT01_V06_DJI_0510,Tipo VI - CelulaCaliente
391717.92890684603,7082763.20447815,584,CHN_CT01_V06_DJI_0540,Tipo IV - BusBar
391717.60309927445,7082762.65819224,585,CHN_CT01_V06_DJI_0542,Tipo IV - BusBar
391720.79933251406,7082821.589402121,586,CHN_CT01_V06_DJI_0558,Tipo IV - BusBar
391720.71239714406,7082820.84640258,587,CHN_CT01_V06_DJI_0560,Tipo IV - BusBar
391715.5750249818,7082827.459056402,588,CHN_CT01_V06_DJI_0560,Tipo IV - BusBar
391715.2807508863,7082827.37874594,589,CHN_CT01_V06_DJI_0562,Tipo IV - BusBar
391716.08015333785,7082837.316793179,590,CHN_CT01_V06_DJI_0562,Tipo IV - BusBar
391715.7632711115,7082837.5402275985,591,CHN_CT01_V06_DJI_0564,Tipo IV - BusBar
391715.349539478,7082837.018354773,592,CHN_CT01_V06_DJI_0566,Tipo IV - BusBar
391720.5709886194,7082857.719997618,593,CHN_CT01_V06_DJI_0570,Tipo VI - CelulaCaliente
391720.5358044618,7082858.757776763,594,CHN_CT01_V06_DJI_0572,Tipo VI - CelulaCaliente
391720.3873886542,7082857.289611308,595,CHN_CT01_V06_DJI_0574,Tipo VI - CelulaCaliente
391721.1248369659,7082861.4402070455,596,CHN_CT01_V06_DJI_0576,Tipo VI - CelulaCaliente
391726.7147951267,7082845.49979832,597,CHN_CT01_V06_DJI_0586,Tipo IV - BusBar
391727.14222858066,7082845.967209312,598,CHN_CT01_V06_DJI_0588,Tipo IV - BusBar
391728.50198159,7082777.335804597,599,CHN_CT01_V07_DJI_0612,Tipo IV - BusBar
391727.81455068727,7082773.562913606,600,CHN_CT01_V07_DJI_0612,Tipo IV - BusBar
391728.2247846393,7082774.292286056,601,CHN_CT01_V07_DJI_0614,Tipo IV - BusBar
391728.85245660786,7082778.059487295,602,CHN_CT01_V07_DJI_0614,Tipo IV - BusBar
391728.45506526355,7082773.3755702935,603,CHN_CT01_V07_DJI_0616,Tipo IV - BusBar
391732.95364803844,7082755.554889774,604,CHN_CT01_V07_DJI_0618,Tipo VI - CelulaCaliente
391732.0488852609,7082748.211313233,605,CHN_CT01_V07_DJI_0620,Tipo VI - CelulaCaliente
391733.14658054226,7082756.096373412,606,CHN_CT01_V07_DJI_0620,Tipo VI - CelulaCaliente
391732.36538327695,7082751.181484627,607,CHN_CT01_V07_DJI_0620,Tipo IV - BusBar
391732.6060936652,7082750.669291347,608,CHN_CT01_V07_DJI_0622,Tipo IV - BusBar
391732.1941991039,7082747.619996743,609,CHN_CT01_V07_DJI_0622,Tipo VI - CelulaCaliente
391733.3581573665,7082755.432691506,610,CHN_CT01_V07_DJI_0622,Tipo VI - CelulaCaliente
391732.4860524885,7082748.125180205,611,CHN_CT01_V07_DJI_0624,Tipo VI - CelulaCaliente
391738.0179716304,7082722.193923609,612,CHN_CT01_V07_DJI_0628,Tipo IV - BusBar
391738.22812191304,7082722.579560051,613,CHN_CT01_V07_DJI_0630,Tipo IV - BusBar
391732.6704430541,7082607.844298501,614,CHN_CT01_V07_DJI_0664,Tipo IV - BusBar
391732.4982979783,7082604.448475257,615,CHN_CT01_V07_DJI_0666,Tipo IV - BusBar
391732.5448592057,7082604.554668299,616,CHN_CT01_V07_DJI_0668,Tipo IV - BusBar
391732.96622434136,7082588.075491602,617,CHN_CT01_V07_DJI_0670,Tipo IV - BusBar
391733.158845289,7082587.958346065,618,CHN_CT01_V07_DJI_0672,Tipo IV - BusBar
391735.1796099917,7082587.9332662225,619,CHN_CT01_V07_DJI_0674,Tipo IV - BusBar
391745.89140190434,7082587.668441331,620,CHN_CT01_V07_DJI_0676,Tipo V - ModuloCortoCircuito
391746.7357216197,7082585.862859804,621,CHN_CT01_V07_DJI_0676,Tipo V - ModuloCortoCircuito
391745.88468632754,7082600.398209527,622,CHN_CT01_V07_DJI_0676,Tipo V - ModuloCortoCircuito
391745.90335556085,7082591.560875842,623,CHN_CT01_V07_DJI_0676,Tipo V - ModuloCortoCircuito
391744.2576085004,7082591.865519886,624,CHN_CT01_V07_DJI_0678,Tipo V - ModuloCortoCircuito
391745.1855020948,7082586.228414017,625,CHN_CT01_V07_DJI_0678,Tipo V - ModuloCortoCircuito
391744.18871328654,7082600.582289878,626,CHN_CT01_V07_DJI_0678,Tipo V - ModuloCortoCircuito
391744.2850883371,7082588.012506797,627,CHN_CT01_V07_DJI_0678,Tipo V - ModuloCortoCircuito
391745.03263910156,7082586.746923648,628,CHN_CT01_V07_DJI_0680,Tipo V - ModuloCortoCircuito
391744.08693816967,7082601.0236428175,629,CHN_CT01_V07_DJI_0680,Tipo V - ModuloCortoCircuito
391744.1517453692,7082588.523207899,630,CHN_CT01_V07_DJI_0680,Tipo V - ModuloCortoCircuito
391744.18697765516,7082592.343134807,631,CHN_CT01_V07_DJI_0680,Tipo V - ModuloCortoCircuito
391744.1158394502,7082602.310011311,632,CHN_CT01_V07_DJI_0682,Tipo V - ModuloCortoCircuito
391744.0567004025,7082611.162637915,633,CHN_CT01_V07_DJI_0684,Tipo V - ModuloCortoCircuito
391744.0542914494,7082601.150155009,634,CHN_CT01_V07_DJI_0684,Tipo V - ModuloCortoCircuito
391744.031738707,7082611.430443602,635,CHN_CT01_V07_DJI_0686,Tipo V - ModuloCortoCircuito
391739.7859529059,7082625.606185902,636,CHN_CT01_V07_DJI_0688,Tipo IV - BusBar
391739.6932005732,7082626.249670665,637,CHN_CT01_V07_DJI_0690,Tipo IV - BusBar
391739.6304050058,7082626.212930109,638,CHN_CT01_V07_DJI_0692,Tipo IV - BusBar
391744.5748041376,7082670.491755325,639,CHN_CT01_V07_DJI_0702,Tipo IV - BusBar
391744.53946776094,7082669.19348311,640,CHN_CT01_V07_DJI_0704,Tipo IV - BusBar
391739.6366654823,7082683.208753331,641,CHN_CT01_V07_DJI_0706,Tipo IV - BusBar
391739.5619642449,7082685.216490739,642,CHN_CT01_V07_DJI_0708,Tipo IV - BusBar
391739.5539455969,7082684.783394558,643,CHN_CT01_V07_DJI_0710,Tipo IV - BusBar
391739.21867645875,7082708.992355647,644,CHN_CT01_V07_DJI_0714,Tipo VI - CelulaCaliente
391739.40532394993,7082709.303482281,645,CHN_CT01_V07_DJI_0716,Tipo VI - CelulaCaliente
391738.5313028586,7082722.401315071,646,CHN_CT01_V07_DJI_0718,Tipo IV - BusBar
391750.2518876471,7082724.360837883,647,CHN_CT01_V07_DJI_0718,Tipo VI - CelulaCaliente
391750.19550039363,7082723.990502566,648,CHN_CT01_V07_DJI_0720,Tipo VI - CelulaCaliente
391738.54042381665,7082722.312385513,649,CHN_CT01_V07_DJI_0720,Tipo IV - BusBar
391750.2045377396,7082724.3005679585,650,CHN_CT01_V07_DJI_0722,Tipo VI - CelulaCaliente
391744.02233608766,7082750.468233512,651,CHN_CT01_V07_DJI_0726,Tipo VI - CelulaCaliente
391744.0470693308,7082751.9409300815,652,CHN_CT01_V07_DJI_0728,Tipo VI - CelulaCaliente
391744.01705638436,7082751.427308138,653,CHN_CT01_V07_DJI_0730,Tipo VI - CelulaCaliente
391740.35422125086,7082801.217383495,654,CHN_CT01_V07_DJI_0746,Tipo VI - CelulaCaliente
391740.4310743939,7082809.002523437,655,CHN_CT01_V07_DJI_0746,Tipo VI - CelulaCaliente
391740.5024892304,7082809.3045007065,656,CHN_CT01_V07_DJI_0748,Tipo VI - CelulaCaliente
391738.3380841301,7082861.0663766805,657,CHN_CT01_V07_DJI_0762,Tipo VI - CelulaCaliente
391738.3757942883,7082861.15933237,658,CHN_CT01_V07_DJI_0764,Tipo VI - CelulaCaliente
391739.08110377897,7082861.056729294,659,CHN_CT01_V07_DJI_0766,Tipo VI - CelulaCaliente
391762.0431735767,7082854.028357288,660,CHN_CT01_V07_DJI_0776,Tipo IV - BusBar
391761.8655823987,7082852.722628532,661,CHN_CT01_V07_DJI_0778,Tipo IV - BusBar
391757.9788320203,7082776.274075974,662,CHN_CT01_V07_DJI_0798,Tipo IV - BusBar
391758.07642594504,7082776.363068217,663,CHN_CT01_V07_DJI_0800,Tipo IV - BusBar
391758.1575133797,7082776.938586788,664,CHN_CT01_V07_DJI_0802,Tipo IV - BusBar
391755.4468923069,7082754.263612907,665,CHN_CT01_V07_DJI_0806,Tipo IV - BusBar
391752.29196304665,7082745.547903232,666,CHN_CT01_V07_DJI_0808,Tipo IV - BusBar
391755.5199756583,7082742.868539935,667,CHN_CT01_V07_DJI_0808,Tipo IV - BusBar
391755.4566402029,7082753.263586468,668,CHN_CT01_V07_DJI_0808,Tipo IV - BusBar
391752.2209002616,7082745.347005652,669,CHN_CT01_V07_DJI_0810,Tipo IV - BusBar
391755.4767121541,7082743.001022855,670,CHN_CT01_V07_DJI_0810,Tipo IV - BusBar
391755.525729035,7082742.933694905,671,CHN_CT01_V07_DJI_0812,Tipo IV - BusBar
391752.2347531901,7082744.905145392,672,CHN_CT01_V07_DJI_0812,Tipo IV - BusBar
391750.5483731922,7082722.661957059,673,CHN_CT01_V07_DJI_0816,Tipo VI - CelulaCaliente
391750.50394106435,7082721.743294184,674,CHN_CT01_V07_DJI_0818,Tipo VI - CelulaCaliente
391757.9168025502,7082668.583075015,675,CHN_CT01_V07_DJI_0832,Tipo IV - BusBar
391757.8312037186,7082668.397489891,676,CHN_CT01_V07_DJI_0834,Tipo IV - BusBar
391756.4860129786,7082660.549386123,677,CHN_CT01_V07_DJI_0834,Tipo IV - BusBar
391756.1737386226,7082660.8811963545,678,CHN_CT01_V07_DJI_0836,Tipo IV - BusBar
391756.01541331585,7082661.117362496,679,CHN_CT01_V07_DJI_0838,Tipo IV - BusBar
391755.5468374708,7082630.367427537,680,CHN_CT01_V07_DJI_0844,Tipo VI - CelulaCaliente
391755.5026494847,7082630.982871147,681,CHN_CT01_V07_DJI_0846,Tipo VI - CelulaCaliente
391763.72289284796,7082670.173562326,682,CHN_CT01_V07_DJI_0888,Tipo IV - BusBar
391763.95332609466,7082670.256707747,683,CHN_CT01_V07_DJI_0890,Tipo IV - BusBar
391762.84076023195,7082693.420148914,684,CHN_CT01_V07_DJI_0896,Tipo IV - BusBar
391763.0879099367,7082694.5746735735,685,CHN_CT01_V07_DJI_0898,Tipo IV - BusBar
391769.4623152184,7082764.633856547,686,CHN_CT01_V07_DJI_0918,Tipo VI - CelulaCaliente
391769.5966960163,7082764.974368727,687,CHN_CT01_V07_DJI_0920,Tipo VI - CelulaCaliente
391769.15080708,7082834.816162291,688,CHN_CT01_V07_DJI_0940,Tipo IV - BusBar
391769.02692539437,7082836.202198431,689,CHN_CT01_V07_DJI_0942,Tipo IV - BusBar
391783.8860797711,7082863.72827678,690,CHN_CT01_V07_DJI_0956,Tipo IV - BusBar
391783.18344269367,7082863.772798815,691,CHN_CT01_V07_DJI_0958,Tipo IV - BusBar
391783.14122607786,7082861.877522595,692,CHN_CT01_V07_DJI_0960,Tipo IV - BusBar
391788.35556258564,7082802.546710682,693,CHN_CT01_V07_DJI_0980,Tipo VI - CelulaCaliente
391782.12007588876,7082782.440473627,694,CHN_CT01_V07_DJI_0986,Tipo VI - CelulaCaliente
391783.8401388887,7082778.966775432,695,CHN_CT01_V07_DJI_0988,Tipo VI - CelulaCaliente
391781.9203845641,7082783.269163496,696,CHN_CT01_V07_DJI_0988,Tipo VI - CelulaCaliente
391782.88860378356,7082774.925397872,697,CHN_CT01_V07_DJI_0990,Tipo VI - CelulaCaliente
391783.9655473934,7082778.319294139,698,CHN_CT01_V07_DJI_0990,Tipo VI - CelulaCaliente
391782.014743168,7082782.685452964,699,CHN_CT01_V07_DJI_0990,Tipo VI - CelulaCaliente
391783.86887126043,7082771.773586703,700,CHN_CT01_V07_DJI_0990,Tipo V - ModuloCortoCircuito
391782.8167873657,7082769.047436578,701,CHN_CT01_V07_DJI_0990,Tipo VI - CelulaCaliente
391787.95822969335,7082771.5733120525,702,CHN_CT01_V07_DJI_0990,Tipo IV - BusBar
391782.92421434546,7082773.739174273,703,CHN_CT01_V07_DJI_0990,Tipo V - ModuloCortoCircuito
391784.0136499326,7082772.167696882,704,CHN_CT01_V07_DJI_0992,Tipo V - ModuloCortoCircuito
391783.0416860686,7082774.206550194,705,CHN_CT01_V07_DJI_0992,Tipo V - ModuloCortoCircuito
391783.0012649683,7082769.53834898,706,CHN_CT01_V07_DJI_0992,Tipo VI - CelulaCaliente
391784.2659235494,7082765.6184727475,707,CHN_CT01_V07_DJI_0992,Tipo IV - BusBar
391788.0848306225,7082772.2176429825,708,CHN_CT01_V07_DJI_0992,Tipo IV - BusBar
391782.98964821966,7082775.386820709,709,CHN_CT01_V07_DJI_0992,Tipo VI - CelulaCaliente
391783.8011908636,7082765.65737996,710,CHN_CT01_V07_DJI_0992,Tipo V - ModuloCortoCircuito
391782.7437786887,7082760.702541938,711,CHN_CT01_V07_DJI_0992,Tipo VI - CelulaCaliente
391784.38400762,7082766.187894555,712,CHN_CT01_V07_DJI_0994,Tipo IV - BusBar
391783.098827334,7082770.137223699,713,CHN_CT01_V07_DJI_0994,Tipo VI - CelulaCaliente
391782.9337564946,7082759.355102362,714,CHN_CT01_V07_DJI_0994,Tipo VI - CelulaCaliente
391782.94050699094,7082761.271829605,715,CHN_CT01_V07_DJI_0994,Tipo VI - CelulaCaliente
391783.98444470775,7082766.226112202,716,CHN_CT01_V07_DJI_0994,Tipo V - ModuloCortoCircuito
391784.22676765133,7082760.139364153,717,CHN_CT01_V07_DJI_0994,Tipo V - ModuloCortoCircuito
